timestamp,event_type,side,price,size,order_id
34279.612482113,add,ask,585.62,100.0,19069058
34279.613078636,trade,bid,585.47,100.0,hidden_919
34279.613966256,cancel,ask,585.62,100.0,19068371
34279.615683663,add,ask,585.61,100.0,19069153
34279.963346441,add,bid,585.46,18.0,19079059
34279.967802871,add,ask,585.61,100.0,19079190
34280.628112655,trade,ask,585.53,100.0,hidden_924
34280.628280182,cancel,bid,585.46,18.0,19079059
34280.62828144,cancel,bid,585.45,18.0,19079066
34280.629099757,cancel,ask,585.61,100.0,19069153
34280.630730875,add,ask,585.6,100.0,19094870
34280.952361211,trade,ask,585.58,100.0,hidden_929
34280.952440239,add,bid,585.43,18.0,19101699
34280.952481895,add,bid,585.44,18.0,19101702
34280.95329139,cancel,ask,585.6,100.0,19094870
34280.955015735,add,ask,585.63,100.0,19101756
34280.955880267,add,ask,585.6,100.0,19101780
34280.958563022,cancel,ask,585.6,100.0,19101780
34281.153175782,add,ask,585.63,100.0,19107439
34281.158189681,add,bid,585.47,18.0,19107744
34281.170327051,trade,ask,585.6,90.0,hidden_938
34281.171224041,cancel,ask,585.63,100.0,19101756
34281.17300783,add,ask,585.62,100.0,19108377
34281.311696767,cancel,bid,585.47,18.0,19107744
34281.31373722,trade,ask,585.58,10.0,hidden_942
34281.31373722,trade,ask,585.61,90.0,hidden_943
34281.313809617,add,bid,585.43,18.0,19112281
34281.313845441,add,bid,585.44,18.0,19112284
34281.314602817,cancel,ask,585.62,100.0,19108377
34281.316153404,add,ask,585.63,100.0,19112329
34281.344872902,trade,ask,585.63,100.0,19112329
34281.345041522,add,bid,585.45,100.0,19114185
34281.345224099,add,ask,585.63,100.0,19114324
34281.348641172,trade,ask,585.63,27.0,19114324
34281.34898398,add,ask,585.63,100.0,19116002
34281.350897901,trade,ask,585.63,73.0,19114324
34281.350897901,trade,ask,585.63,100.0,19116002
34281.351022076,add,bid,585.46,100.0,19117016
34281.351223088,add,ask,585.63,100.0,19117109
34281.351360262,trade,ask,585.63,100.0,19117109
34281.351360262,trade,ask,585.63,100.0,hidden_958
34281.351580205,add,ask,585.63,100.0,19117258
34281.356885621,add,ask,585.63,100.0,19119043
34281.362866376,trade,ask,585.63,85.0,19117258
34281.363081875,add,ask,585.63,100.0,19119958
34281.450083526,add,bid,585.46,35.0,19126333
34281.461529129,add,ask,585.63,100.0,19127217
34281.660812539,cancel,bid,585.46,35.0,19126333
34281.698310859,cancel,bid,585.46,100.0,19117016
34281.768525735,add,bid,585.46,18.0,19136439
34281.90143498,cancel,bid,585.46,18.0,19136439
34281.901436182,cancel,bid,585.45,18.0,19136440
34281.908846241,add,bid,585.47,35.0,19139187
34282.109119208,cancel,bid,585.47,35.0,19139187
34282.442346087,cancel,ask,585.63,100.0,19119958
34282.442367796,cancel,ask,585.63,15.0,19117258
34282.680357603,add,bid,585.44,20.0,19154788
34283.541397954,add,bid,585.47,18.0,19169737
34283.543353777,add,ask,585.62,100.0,19169827
34283.543428075,add,ask,585.62,100.0,19169831
34283.563717278,add,ask,585.62,100.0,19170111
34283.722987642,trade,bid,585.47,1.0,19169737
34283.723160398,cancel,bid,585.47,17.0,19169737
34283.723862481,cancel,ask,585.62,100.0,19169827
34283.725627228,add,ask,585.61,100.0,19172962
34283.725707201,add,ask,585.61,100.0,19172969
34283.761330751,add,ask,585.61,100.0,19173975
34283.936477117,cancel,ask,585.61,100.0,19172962
34283.937886139,trade,bid,585.45,6.0,hidden_986
34283.937886139,trade,bid,585.45,200.0,hidden_987
34283.937886139,trade,bid,585.45,110.0,hidden_988
34283.937886139,trade,bid,585.45,90.0,hidden_989
34283.937886139,trade,bid,585.44,20.0,19154788
34284.220198526,trade,bid,585.43,150.0,19051396
34284.220297219,add,bid,585.3,18.0,19182040
34284.293742431,cancel,ask,585.61,100.0,19173975
34284.296709911,add,ask,585.6,100.0,19183210
34284.296786976,add,ask,585.6,100.0,19183212
34284.336015114,trade,ask,585.56,100.0,hidden_996
34284.336140569,trade,ask,585.57,83.0,hidden_997
34284.336140569,trade,ask,585.59,17.0,hidden_998
34284.336143811,add,bid,585.31,7.0,19185387
34284.337823303,add,ask,585.59,100.0,19186476
34284.337926232,add,ask,585.59,100.0,19186534
34284.367761273,add,ask,585.59,100.0,19192216
34284.374245991,add,ask,585.56,18.0,19192551
34284.374313382,add,ask,585.56,100.0,19192560
34284.429358447,add,ask,585.56,100.0,19196464
34284.476359258,cancel,bid,585.31,7.0,19185387
34284.477281902,add,bid,585.26,16.0,19198199
34284.52489753,cancel,ask,585.56,18.0,19192551
34284.641022408,cancel,bid,585.26,16.0,19198199
34284.644820898,add,bid,585.27,18.0,19203759
34284.88768224,cancel,bid,585.27,18.0,19203759
34284.887683805,cancel,bid,585.26,7.0,19203761
34284.946556332,add,bid,585.27,18.0,19209566
34285.197270112,trade,bid,585.37,100.0,hidden_1014
34285.200830729,cancel,ask,585.56,100.0,19196464
34285.201355899,add,ask,585.55,100.0,19216740
34285.20142492,add,ask,585.55,100.0,19216741
34285.203480965,add,ask,585.53,100.0,19216769
34285.203550923,add,ask,585.53,100.0,19216770
34285.204262586,cancel,ask,585.53,100.0,19216769
34285.250010851,add,ask,585.51,100.0,19217497
34285.250087598,add,ask,585.51,100.0,19217499
34285.250092475,cancel,bid,585.27,18.0,19209566
34285.251099581,cancel,ask,585.51,100.0,19217497
34285.299809209,add,ask,585.49,100.0,19218466
34285.299880111,add,ask,585.49,100.0,19218468
34285.300803809,cancel,bid,585.24,100.0,19212652
34285.30404353,cancel,bid,585.24,100.0,19212652
34285.406189784,add,bid,585.27,18.0,19221011
34285.877657781,add,ask,585.48,100.0,19229357
34285.877741937,add,ask,585.48,100.0,19229364
34285.882059968,add,ask,585.47,100.0,19229548
34285.882143847,add,ask,585.47,100.0,19229555
34285.901861347,trade,ask,585.46,100.0,hidden_1034
34285.901952415,add,bid,585.28,7.0,19230579
34285.9027525,cancel,ask,585.47,100.0,19229548
34285.904455274,add,ask,585.46,100.0,19230779
34285.904528302,add,ask,585.46,100.0,19230785
34285.909107768,add,ask,585.46,100.0,19230924
34286.00419078,cancel,ask,585.46,100.0,19230779
34286.036936351,add,bid,585.43,44.0,19234695
34286.037041767,trade,bid,585.43,44.0,19234695
34286.037044193,cancel,bid,585.28,7.0,19230579
34286.037225154,add,bid,585.27,9.0,19234722
34286.038864427,trade,ask,585.45,200.0,hidden_1045
34286.038945934,add,bid,585.27,14.0,19234963
34286.041833783,cancel,ask,585.46,100.0,19230924
