seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_target_headway_guard_rejects,shared_ppo_target_headway_project_count,shared_ppo_target_headway_project_correction_mean_s,shared_ppo_pressure_guard_rejects,shared_ppo_soft_pressure_cap_count,shared_ppo_soft_pressure_cap_scale_mean,shared_ppo_reward_floor_guard_rejects,shared_ppo_confirm_guard_rejects,shared_ppo_value_guard_rejects,shared_ppo_throughput_guard_rejects,shared_ppo_throughput_floor_project_count,shared_ppo_throughput_floor_delta_fraction_mean,shared_ppo_adaptive_drift_guard_rejects,shared_ppo_gap_risk_guard_rejects,shared_ppo_active_target_headway_floor_rejects,shared_ppo_target_headway_floor_rejects,shared_ppo_base_delta_guard_rejects,shared_ppo_final_delta_guard_rejects,shared_ppo_final_delta_floor_rejects,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_gap_risk_scale_mean,shared_ppo_wait_replan_adaptive_drift_scale_mean,shared_ppo_wait_replan_adaptive_drift_hf_to_lf_mean,shared_ppo_wait_replan_throughput_score_mean,shared_ppo_wait_replan_throughput_floor_delta_fraction_mean,shared_ppo_wait_replan_reward_floor_score_mean,shared_ppo_wait_replan_value_guard_score_mean,shared_ppo_wait_replan_value_guard_scale_mean,shared_ppo_wait_replan_value_guard_candidate_count_mean,shared_ppo_promotion_wait_credit_granted,shared_ppo_promotion_wait_credit_consumed,shared_ppo_promotion_wait_credit_budget,shared_ppo_promotion_wait_credit_events,shared_ppo_adaptive_lower_drift_penalty_scale_mean,shared_ppo_adaptive_lower_drift_penalty_hf_to_lf_mean,shared_ppo_lower_hf_wait_prior_scale_mean,shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,freq_wait_lower_improvement_credit_mean,freq_wait_lower_net_mean,shared_ppo_loss,promotion_raw_ep_reward,promotion_raw_avg_wait_min,promotion_raw_score,promotion_outcome_adjusted,promotion_outcome_adjustment_signal,promotion_outcome_reward_gain,promotion_outcome_wait_reduction_min,promotion_counterfactual_gate_evaluations,promotion_counterfactual_gate_replans,promotion_counterfactual_shift_mean_s,cfg_lower_hf_wait_action_gain_s,promotion_outcome_boundary,cfg_adaptive_lower_drift_penalty_gain,cfg_adaptive_lower_drift_penalty_min_scale,cfg_learned_promotion_gate,cfg_lower_hf_wait_context_dim,cfg_lower_hf_wait_load_damping_weight,cfg_lower_hf_wait_max_scale,cfg_lower_hf_wait_min_scale,cfg_lower_hf_wait_queue_boost_weight,cfg_lower_hf_wait_schedule_slack_damping_weight,cfg_promotion_gate_age_min,cfg_promotion_gate_cooldown_s,cfg_promotion_gate_low_signal_min,cfg_promotion_gate_max_hf_to_lf_ratio,cfg_promotion_gate_max_replans,cfg_promotion_gate_min_elapsed_s,cfg_promotion_gate_plan_blend,cfg_promotion_gate_preselect_action,cfg_promotion_gate_strength_min,cfg_promotion_gate_threshold,cfg_promotion_gate_wait_pressure_override,cfg_promotion_gate_wait_pressure_override_min,cfg_promotion_replan_active_target_headway_min_s,cfg_promotion_replan_actor_base_trust_s,cfg_promotion_replan_adaptive_drift_accept_min_scale,cfg_promotion_replan_adaptive_drift_penalty_gain,cfg_promotion_replan_adaptive_drift_penalty_min_scale,cfg_promotion_replan_base_action,cfg_promotion_replan_base_delta_abs_max_s,cfg_promotion_replan_confirm_min_low_signal,cfg_promotion_replan_confirm_min_strength,cfg_promotion_replan_final_delta_abs_max_s,cfg_promotion_replan_final_delta_abs_min_s,cfg_promotion_replan_frequency_weight,cfg_promotion_replan_gap_guard_max_ratio,cfg_promotion_replan_gap_guard_min_ratio,cfg_promotion_replan_gap_risk_accept_max_scale,cfg_promotion_replan_gap_risk_cap_full,cfg_promotion_replan_gap_risk_cap_start,cfg_promotion_replan_hold_guard_weight,cfg_promotion_replan_max_pressure,cfg_promotion_replan_max_shift_s,cfg_promotion_replan_min_pressure,cfg_promotion_replan_policy,cfg_promotion_replan_project_target_headway,cfg_promotion_replan_require_shift,cfg_promotion_replan_reward_floor_action_cost,cfg_promotion_replan_reward_floor_fleet_weight,cfg_promotion_replan_reward_floor_gap_cost,cfg_promotion_replan_reward_floor_hold_cost,cfg_promotion_replan_reward_floor_min_score,cfg_promotion_replan_reward_floor_target_weight,cfg_promotion_replan_reward_floor_throughput_weight,cfg_promotion_replan_reward_floor_wait_weight,cfg_promotion_replan_same_hold_max,cfg_promotion_replan_same_wait_max,cfg_promotion_replan_same_wait_min,cfg_promotion_replan_shift_sign,cfg_promotion_replan_soft_pressure_cap,cfg_promotion_replan_state_wait_weight,cfg_promotion_replan_target_headway_max_s,cfg_promotion_replan_target_headway_min_s,cfg_promotion_replan_target_headway_project_margin_s,cfg_promotion_replan_terminal_early_cap_s,cfg_promotion_replan_terminal_early_relax,cfg_promotion_replan_throughput_floor_fleet_util_max,cfg_promotion_replan_throughput_floor_min_delta_fraction,cfg_promotion_replan_throughput_floor_min_score,cfg_promotion_replan_throughput_floor_same_hold_max,cfg_promotion_replan_throughput_guard_min_score,cfg_promotion_replan_value_guard_candidate_scales,cfg_promotion_replan_value_guard_min_score,cfg_promotion_replan_wait_credit_clip,cfg_promotion_replan_wait_credit_weight,cfg_promotion_replan_wait_gain_s,cfg_stress_profile
3471,native_wait_aware_replan,supported_native_episode_loop,16274.156262,51.286812950000005,0.4642,-45.184641600000006,66.0,0.7480916030534351,328.6933826694052,4.843653391809664,0.0,0.0,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.265625195786585,11.258086878250221,143884.89228515624,16267.351,51.319,-52.247400000000006,1.0,0.9196300000000001,6.805262,0.03218705,1.0,1.0,-1.1955190000000002,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3481,native_wait_aware_replan,supported_native_episode_loop,15763.96505776306,18.002151753823366,0.5714,-11.96995626752686,66.0,0.7480916030534351,340.42169789986605,4.704521360754895,0.05343511450381679,0.3453723977362937,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040809333818224,9.037708832495792,17702.945532226564,15757.02,18.035,-19.1778,1.0,0.9385213193324403,6.945057763060058,0.03284824617663541,1.0,1.0,-1.2200777151321724,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3491,native_wait_aware_replan,supported_native_episode_loop,16125.458,15.992,0.4263,-16.8446,66.0,0.7480916030534351,339.94174432800014,5.1268343931791405,0.0,0.0,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9760722336502414,0.0,0.0,0.0,0.0,0.0,1.0,9.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985729149381128,4.983707186316437,4121.298052978515,16125.458,15.992,-16.8446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3501,native_wait_aware_replan,supported_native_episode_loop,27636.343,38.941,0.2649,-39.470800000000004,67.0,0.7442748091603053,335.74954449731587,10.888074824008639,-0.4580152671755725,4.37770120229337,0.0,4970.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211755,1.0,0.5696629011840959,0.41873436993349705,1.0756870530784897,0.802407284011618,1.0,0.9071768160531708,0.7591049956098008,1.0,1.2952449056947097,1.2952449056947097,1.0,7.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8316666483879089,-1.35,1.35,0.0,0.0,0.6750000044703484,11.194990591144593,11.189419681523251,22059.914819335936,27636.343,38.941,-39.470800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3511,native_wait_aware_replan,supported_native_episode_loop,15006.042775624643,6.081646331505071,0.6813,-4.308995027398313,66.0,0.7480916030534351,345.3984721211267,4.751167384420994,0.0,0.0,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.898127799847677,7.896186315858807,31794.9146484375,15003.008,6.096,-7.458600000000001,1.0,0.4101048141408447,3.0347756246422506,0.014353668494929566,1.0,1.0,-0.5331362583830982,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3521,native_wait_aware_replan,supported_native_episode_loop,13886.014357559568,20.432732092623656,0.2521,-13.888699181419094,66.0,0.7480916030534351,345.1187816129083,6.8448443688840115,0.27099236641221375,1.0406976923990123,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21095041888458,9.205754345936455,184155.74921875,13879.192,20.465,-20.9692,1.0,0.9219402107527223,6.822357559570145,0.03226790737634528,1.0,1.0,-1.198522273978539,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3531,native_wait_aware_replan,supported_native_episode_loop,-2839.755,4.417,0.5835,-5.584,66.0,0.7480916030534351,336.8841189418434,5.536089493022589,0.0,0.0,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7248332472953276,3.723060312008393,2483.787805175781,-2839.755,4.417,-5.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3541,native_wait_aware_replan,supported_native_episode_loop,6547.673647084022,19.784679371899898,0.6843,-16.05938789117739,66.0,0.7480916030534351,342.0487990004416,9.40714085471991,0.0,0.0,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.134539473286603,5.132344461443818,17619.58671875,6542.743,19.808,-21.1766,1.0,0.6663036600029439,4.9306470840217855,0.02332062810010304,1.0,1.0,-0.8661947580038272,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3551,native_wait_aware_replan,supported_native_episode_loop,14230.759663328134,17.9321191599345,0.5075,-12.420289951341935,66.0,0.7480916030534351,344.1419931378528,8.595988457864875,0.3931297709923664,1.7193417362642753,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91446647798441,4.912365936844402,12929.269482421874,14224.442,17.962,-18.977,1.0,0.8537382875856854,6.317663328134072,0.02988084006549899,1.0,1.0,-1.1098597738613911,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3561,native_wait_aware_replan,supported_native_episode_loop,6077.87,3.687,0.6695,-5.026,66.0,0.7480916030534351,332.51826890115524,4.796099506882614,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427857243409976,4.426681077071835,19272.625085449217,6077.87,3.687,-5.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3571,native_wait_aware_replan,supported_native_episode_loop,13636.109475158844,5.510300455329791,0.5003,-3.5185284837940793,66.0,0.7480916030534351,348.38358430089687,5.872360035737282,0.12213740458015267,0.7962018690222256,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.97769093748557,0.0,0.0,0.0,0.0,0.0,1.0,2.0,172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674726812955618,4.673617718968155,10050.81785888672,13633.213,5.524,-6.5245999999999995,1.0,0.39141556200597916,2.896475158844246,0.013699544670209271,1.0,1.0,-0.508840230607773,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3581,native_wait_aware_replan,supported_native_episode_loop,12125.74,69.349,0.25,-69.849,66.0,0.7480916030534351,344.49020125371504,16.05862105122554,18.1793893129771,20.78558006307159,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.212014184879574,7.206810556062241,20838.176147460938,12125.74,69.349,-69.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3591,native_wait_aware_replan,supported_native_episode_loop,14462.875,4.536,0.4941,-5.5241999999999996,66.0,0.7480916030534351,347.5783020713554,6.774085436656369,0.011450381679389313,0.13766938012878954,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,154.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729505190591956,4.72887806971414,6250.060333251953,14462.875,4.536,-5.5241999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
3601,native_wait_aware_replan,supported_native_episode_loop,-205.542,3.645,0.3989,-4.4428,66.0,0.7480916030534351,347.37347316417373,4.734693659069061,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98547299261274,4.984614081501809,219836.81083984376,-205.542,3.645,-4.4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,counterfactual OD-shift promotion-response projection used when the copied native runner exposes promotion strength but does not call the learned promotion hook,0.0,0.25,True,0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,2,0.0,0.0,True,0.2,0.2,True,0.1,0.0,0.0,0.8,0.08,0.76,active,0.0,0.0,0.0,1.3,0.03,0.15,1.18,0.98,0.96,0.18,0.05,0.85,0.64,1.35,0.1,wait_aware,True,True,0.035,0.05,0.18,0.3,0.01,1.15,0.55,1.7,0.05,0.92,0.62,-1.0,True,0.85,348.0,340.0,0.25,45.0,True,0.92,0.05,0.08,0.04,0.04,"0.00,0.10,0.20,0.35,0.50,0.75,1.00",0.0,6.0,6.0,6.0,odshift_wait_first_reward_floor_v47
